x,U1,U2
0,-0.0013061021854047466,0.00012697337619342643
1,-0.0004236838352370945,0.00044501088079489695
2,-0.00018077978837018082,0.0010026027144833566
3,0.002331600845180659,0.001192056106293964
4,-0.0007195357952668429,-0.0003823962838501895
5,-0.0017601857120989241,0.0017931501099962643
6,-0.00011199928989953509,-0.0004999200466369555
7,0.0006478260980344699,-0.0005002988382635221
8,0.00010593467017867372,0.000846926493075705
9,-2.702969605675968e-05,-0.0007044806395467778
10,-0.0011473513166902947,-0.00018357178056759184
11,0.001530147625338636,-0.00014891577431454153
12,0.0002666810032170707,-0.00012823458967601995
13,0.0005382645498683907,-0.0010489945929420055
14,0.0010889058410336965,-0.00038299978398999876
15,0.0005366189029527553,-0.0006724969827653444
16,0.0016195109842176718,-0.0007331619821121586
17,0.0006092373976848662,-0.0007479524477567744
18,0.00103026046645443,8.851079911793299e-05
19,-0.00046240582574264726,0.000294635402809391
20,-0.00028007874932461604,-0.0006541921480085534
21,0.0001016430287990528,-0.0015939457274156156
22,-0.00014462377166276505,0.0008878453647180475
23,-0.0016970014523200751,0.0015348091183352583
24,-0.0008367733879574436,0.0016393786140781687
25,0.0009759352629496142,-0.0008806997675793255
26,-0.00046532393378856667,-0.0011595856748265773
27,-0.0011371706771814143,0.0005059143779800098
28,9.504382220386047e-05,-0.0001256374947404625
29,0.0017494473445883495,0.001270704790325601
30,0.0006940342454795067,0.00041684636465332307
31,0.0003925993588335881,0.0006318382936842762
32,-0.0006906401353346726,-0.0003450515285192168
33,-0.000697173684206952,0.0017032022518620655
34,0.0005913560160935164,-0.0004678689269382721
35,-0.000984845483370353,-0.001170873450775007
36,-0.00026302253069202056,-0.0011408842176362578
37,0.0010160447361070835,0.0024472669213865903
38,-0.0014279539219874046,-0.0007683288831807244
39,0.0008804134913750619,0.0009413140052625284
40,0.0007588979016803992,-0.000429807345642266
41,4.9151811306485126e-05,0.0002408574967161726
42,-0.0005740740465509326,-0.0006795512802341284
43,0.0010029973167352676,-0.000545622154850481
44,-0.0015628454641825745,0.00043605821509469956
45,-0.0014076154169523133,-8.817200738604517e-05
46,-0.00029028127630587334,0.0014537495568546438
47,-0.0012231355857040963,0.0007248365344447121
48,-0.0013613005631478504,-0.0008221198350859346
49,-0.0011082333012791203,0.0004969799119920205
50,-0.0002403089867800069,-0.0003670132330685305
51,-0.0015769501683810846,-0.00014077942940316095
52,-0.00010796695138759764,0.0008317464757723174
53,-4.774767552822662e-05,-0.00024160999552261044
54,0.001388131464405087,0.00168627757522365
55,0.00017343597365566417,-0.001254929883244629
56,-0.0010087816378513412,0.0006209116018398222
57,0.0003279224811000403,0.0007378590579200367
58,0.0007269957882513222,-0.002439582297094557
59,-0.0015691599937458552,0.00028111668982320185
60,-0.001063304217340195,-0.00021395597423150539
61,0.0005434173792388494,-0.0007668549998365456
62,-0.000604484990155671,-0.00031600548294339297
63,0.0005445100933676717,0.0007548395770346606
64,-7.69140570311674e-05,0.0006251324844024755
65,0.0014631498069645886,-5.310048371439329e-05
66,-0.0002647101982352276,0.0003083691929047951
67,0.00042302114691362427,-0.00027629742801033984
68,0.0002278837648208659,-0.000379978192506892
69,-0.0005935896552313827,0.0015225466300635394
70,-0.0019157472424355055,0.00035896667887352907
71,0.00025416945079412783,-0.0001660436375913227
72,-0.0005283109399579853,0.000208746869792965
73,0.0009811091481749135,0.0006873475533749825
74,-0.0001698204278753455,-0.00041462173095328244
75,-0.0005773820492643214,0.0011141117693684872
76,-0.00025097460404979196,0.000508322656085635
77,0.001789972619100409,-0.0007497592588208918
78,-0.00025691985268145483,0.0010307588103493073
79,-0.0007848820643219819,0.001305442713258834
80,0.002376607543882674,0.00021516309019524254
81,-0.0007556108979443458,-0.0011261719456499518
82,-0.0004426351660379846,-0.0002080787318861676
83,0.0011121533935736089,-0.002521693976967424
84,0.00022558262580430524,0.0006444203632437784
85,-0.0008973848973208325,-0.0006913147295663092
86,0.0005032112680492596,0.00038419397521603045
87,-0.000584974257953309,9.320787186210387e-05
88,-0.0009822545576878246,-0.0012393165512749164
89,0.0010657883599451768,-0.0005089056287539402
90,0.000770073322540957,0.00034119853242111915
91,0.0010526816562934453,-0.0009714830333610329
92,0.0006522300915225715,0.00033417700006968423
93,0.0004160226082108272,-0.0004891638650805215
94,-9.753402670652902e-05,-0.0009538244437823596
95,-0.0006174305635186909,-0.0014022564288876662
96,0.0019922477561640094,-0.0012242494187526148
97,0.0012925944636216933,-0.00121447006556297
98,0.0001311211642459194,0.0008222480683710722
99,-0.0013125154482611706,0.0003641592246066668
100,-0.0009001589226708997,-0.00015105919780665625
101,0.00048818090339008773,-7.802035462601477e-05
102,0.0006900478159026182,-0.0015833952441979416
103,-0.00012133938511247984,0.0008475434275989877
104,-0.0005075126431184491,0.0015509321980903376
105,0.0019866768462774563,-4.4604602045614366e-05
106,0.0011769628184108056,-0.0013254880395547459
107,0.0008340521998162047,-2.544298273522073e-05
108,0.0012522869918534455,0.0011209418308690449
109,-0.0008011182805182227,0.00010260789708565819
110,-0.00022284434080810874,0.001382908841120443
111,-0.0002430648269012192,-0.0002656794879048321
112,-0.000643731022009536,0.0008786740743023286
113,0.0008371285777275942,-0.00030600907576992244
114,-0.0014690393351252892,-0.00010482664151228287
115,0.0001306374231200195,0.0006871296719043241
116,0.0019818907313782497,0.0011245903021738606
117,-0.000312696096423947,0.003127528488403593
118,-0.0007004405112679481,-0.00031462491226050255
119,-0.0014522914434758158,0.0003054779429825486
120,-5.0295915174321314e-05,0.0006928584507666877
121,0.0006668457236065122,-0.00041513064771605456
122,0.00020325998735316284,0.000491165444561865
123,-0.0016332805615460364,-0.00039618931837517667
124,0.0014927616033238173,-0.00042514088721163756
125,-0.033770257827112245,0.032347033880238615
126,-0.0010967044151151677,0.04747784690362759
127,0.03137790546502145,0.020337959481348214
128,0.03742001597261447,-0.026031554854698505
129,0.00905579488888262,-0.049064371144401785
130,-0.02676392154070144,-0.029685086276719293
131,-0.03881086515475363,0.016715834658785497
132,-0.019186275043615784,0.047499602726561625
133,0.016542770440495905,0.039831062131619674
134,0.03842525300359413,0.0002798902600576665
135,0.027907322882096724,-0.04048742496905039
136,-0.0030867943927588475,-0.04568140569924612
137,-0.03437962893718077,-0.015782529030617026
138,-0.03699116659233685,0.025005107495278286
139,-0.013480296639488113,0.04981603601047284
140,0.018654521799865657,0.03565830562247305
141,0.040409450115279,-0.005287223615755035
142,0.03049216456090655,-0.03917014994189315
143,-0.0009816838981598437,-0.04824732065463979
144,-0.030525340699724086,-0.022226191761283837
145,-0.03920823259545203,0.018066841942213186
146,-0.02069823663218498,0.04530675916282886
147,0.010176513822364815,0.04405977302128874
148,0.037156700371347114,0.013136305986688704
149,0.03833361060015908,-0.025138491100908423
150,0.017613672924565275,-0.04844320514155122
151,-0.014389691772989386,-0.04214518806178025
152,-0.035949319164006385,-0.008545065023653342
153,-0.03586735602403978,0.026656112807407636
154,-0.01609129854277569,0.04938857495502072
155,0.014809145587122355,0.04185989448466543
156,0.036579653624254325,0.010224103766059542
157,0.03702931980776418,-0.026176548138493475
158,0.019701639451131122,-0.04623093643285645
159,-0.008866668803213058,-0.04538710541016065
160,-0.03087514923635011,-0.021521866066950106
161,-0.03998274524912957,0.014399919637758413
162,-0.02774282364733432,0.04148174659664238
163,-0.0033132197209499235,0.04741171694732024
164,0.022837161750927,0.03308109396464974
165,0.03977618174871069,0.0019390946506377337
166,0.03419768252185698,-0.028110815042325047
167,0.01938656267608182,-0.047069026667614124
168,-0.00636992462757868,-0.04399889787344742
169,-0.029834235097002094,-0.023650126317439086
170,-0.038748451796315475,0.00695646190249019
171,-0.03420413288468464,0.03260678261133527
172,-0.01444489473016891,0.04881381805175534
173,0.011327693208401735,0.043807325128945564
174,0.028928585082717388,0.024501684547905203
175,0.040456384033345755,-0.0041311829708785015
176,0.03516856285466436,-0.030633837024245603
177,0.021495898818890784,-0.04716865952953867
178,-0.0038630344660318104,-0.04753147246837131
179,-0.02375602357849026,-0.03165136279647236
180,-0.036376298581770904,-0.006671317804243819
181,-0.03765073842433985,0.018805841221831463
182,-0.028840655867181944,0.04044813441008648
183,-0.010710543774425284,0.04821460684264029
184,0.011084465844749118,0.04386376573548473
185,0.028454753314675927,0.02645859194797081
186,0.038716837780160836,0.002673827266752783
187,0.038514555422321926,-0.0216018846089192
188,0.0288567732319323,-0.039756772108373
189,0.013561997651325108,-0.04843512217389174
190,-0.0060344808140300465,-0.04585104861199495
191,-0.023675673630517896,-0.033173271657427714
192,-0.03604733955673066,-0.01191917087810419
193,-0.04099222206906596,0.010498232759275293
194,-0.03665589343984822,0.02865353456206069
195,-0.024888534179858073,0.044663515143767735
196,-0.010426830704892585,0.04912796644268376
197,0.00678464186176328,0.04530726494611024
198,0.02013248853181034,0.03285743581076813
199,0.03418085451424482,0.0174580474458835
200,0.03961169632617772,-0.0026468017547162702
201,0.03875142575907994,-0.02261032975767297
202,0.030946802069167785,-0.037977132338496256
203,0.020728992986586887,-0.045555345119739486
204,0.0089452412933357,-0.049140216020066504
205,-0.00818329468969189,-0.04602050036522942
206,-0.02012105486772426,-0.03524281705833687
207,-0.029695134780072113,-0.02190574655250013
208,-0.035697457624017784,-0.006024550813163338
209,-0.03933058871416577,0.008998676328347418
210,-0.037736983709849826,0.0249626836542686
211,-0.032654714787607605,0.03670964066025536
212,-0.02351998941766033,0.04577751454815391
213,-0.01376292446966308,0.04894292011239507
214,-0.002361552985126044,0.04975009566790302
215,0.008601414729218854,0.0427397484378791
216,0.01860128033653046,0.037907052575333645
217,0.029747841460467328,0.026817195929517458
218,0.034725543587787136,0.01571681614583628
219,0.04058646847885523,0.0032626391847198084
220,0.04110132980291593,-0.007961055907489448
221,0.04014861852897387,-0.01974274572298197
222,0.036350049813959506,-0.027906462824218957
223,0.03198393465902963,-0.03812526379109543
224,0.027424469736695614,-0.04369969037697729
225,0.019241065584217513,-0.04721086334862881
226,0.012836574805177903,-0.048088623869424196
227,0.0031593914449824264,-0.049173319975501874
228,-0.0025137098652082677,-0.045577411693760526
229,-0.008997361580659275,-0.044104745027800915
230,-0.01686022033170013,-0.04063601997280612
231,-0.019861329036432375,-0.03538443067317686
232,-0.026356600401661635,-0.029702245366567608
233,-0.03000342979739866,-0.022466569230542646
234,-0.03346303792083391,-0.01823726815158395
235,-0.036174942354455224,-0.012186544847473517
236,-0.03689708060272518,-0.007396460326446537
237,-0.03870368066244404,-0.002128779606092849
238,-0.040098489908803436,0.004238311016745494
239,-0.03903111664062373,0.007223953132315076
240,-0.04087902547860963,0.010788263572609652
241,-0.04059875371714034,0.015172896631944993
242,-0.040201827047252114,0.01755173312041035
243,-0.03872685499122913,0.01979495870557585
244,-0.03893615318487971,0.021791128177955036
245,-0.0377103973771086,0.02328667337962535
246,-0.03690938484056482,0.02548395511896719
247,-0.03753916138623518,0.02733962765530401
248,-0.03512012414403493,0.026263900959664795
249,-0.03595590619989993,0.028005896161697647
250,-0.036623118405285704,0.02826142308513068
251,-0.038452743545749304,0.027361995062132615
252,-0.03614238403680969,0.02732318089941065
253,-0.038234518692284315,0.027916995845680557
254,-0.036309986994948674,0.02572155288455816
255,-0.03816818805166438,0.023426772261755918
256,-0.03954660063970507,0.02212056080958775
257,-0.03806525528125814,0.01778344241708301
258,-0.04057449010314186,0.01622911719881607
259,-0.03957525743330869,0.011571352356777035
260,-0.040724207967290246,0.008599532044958039
261,-0.03932167115340278,0.005795907762962702
262,-0.04186306871463629,-0.0007560006070733742
263,-0.038801073346785044,-0.003536174820933741
264,-0.036385711466419245,-0.01049335407156302
265,-0.03502191017296984,-0.015330977578677256
266,-0.03128891046752147,-0.02261531859162125
267,-0.028272543385177512,-0.02728625943695562
268,-0.02166758909210132,-0.03450280705142164
269,-0.017808547564588696,-0.03758574721571143
270,-0.012469533198059018,-0.04332516505057508
271,-0.00515210261890174,-0.04524303901724522
272,0.0018531907887600252,-0.046418051783261964
273,0.00736238279948336,-0.04920903222153107
274,0.015148702743112847,-0.04804246141424996
275,0.02142479187306111,-0.046139268570809105
276,0.0263774338746048,-0.03931069977021001
277,0.03379493391596238,-0.03305652594716157
278,0.03890066243527414,-0.025245071517383127
279,0.03867138199603285,-0.015745542527286806
280,0.039062758724512966,-0.003950163985988173
281,0.03651347986987203,0.008053071596594357
282,0.03220637241278592,0.021550234194156685
283,0.024534026461111493,0.03269259775924912
284,0.0141907407788934,0.041310048084711795
285,0.00309820654125057,0.045317393134650844
286,-0.009645118537556837,0.04775158625571885
287,-0.019463512403028068,0.04890103319804234
288,-0.028808737487638094,0.04141883955806631
289,-0.03349878674493219,0.03163296752353956
290,-0.038541266742359734,0.018198037491329592
291,-0.038005515787073126,0.0027802673185709273
292,-0.034536087085460854,-0.01482396974574533
293,-0.027578502752540413,-0.028372794946872795
294,-0.01314607165701992,-0.039823197596845716
295,-0.0004687135632666392,-0.04762664295629744
296,0.012301118476207558,-0.04743003635732289
297,0.026567741153395268,-0.04222437243105832
298,0.036402113439644876,-0.02961312250507864
299,0.04233277790973235,-0.012338740605995808
300,0.036417925610476895,0.007960743752322306
301,0.02883741678382152,0.025979931976817083
302,0.015530895492265506,0.04124801057097001
303,-0.0036540702784013455,0.04827801772434657
304,-0.01879852109741882,0.04626552752118807
305,-0.03066573386198831,0.037589994336043535
306,-0.038113557021414744,0.02088913529814086
307,-0.03952561486752932,-0.0021413144690856675
308,-0.030784223270716504,-0.022231032490713537
309,-0.015328461880513377,-0.04114152637356849
310,0.0038939750375180564,-0.04830580027324624
311,0.021277785985459083,-0.047412313444093204
312,0.03443136447909549,-0.03128833922016535
313,0.03906479444058291,-0.010378810986131451
314,0.03380363206314786,0.016681443177913306
315,0.020630199820218655,0.03805089624161891
316,-0.0018517045487570908,0.04755491546931208
317,-0.02146151991070148,0.04604077269148088
318,-0.03412244296558716,0.03141323489009463
319,-0.039132261485935335,0.005157324183694651
320,-0.0335458715528658,-0.021799478531905208
321,-0.015612820775775816,-0.040820294428680896
322,0.01048050314795479,-0.049725466597270555
323,0.0295722937960846,-0.04148254421009529
324,0.04002360092934843,-0.018051426744004246
325,0.03643439800024068,0.009707545245568142
326,0.020802793203385416,0.035200608587529394
327,-0.004015600133751268,0.05053275648381003
328,-0.025909328467633393,0.04226806926088229
329,-0.037892763698103134,0.01916973081573131
330,-0.0366074282344359,-0.010550017879148605
331,-0.02060571627486711,-0.03753050540581335
332,0.005353653615706587,-0.04778182902540315
333,0.02959931351763808,-0.04134883523316596
334,0.040182219778108444,-0.014086122908294158
335,0.03364958899847594,0.020216385253209703
336,0.011221903058266147,0.04231043960027574
337,-0.016693707773100332,0.04918047854996771
338,-0.036729795166198335,0.028862770469851595
339,-0.0385031782366722,-0.002658021123225672
340,-0.022794557810621483,-0.035203770847019825
341,0.005717838264873364,-0.04798614677561058
342,0.03295800380012263,-0.03759973288028401
343,0.03950525394527841,-0.005573090344150695
344,0.026508283347584767,0.02845273504484185
345,-0.0011910199150496096,0.046828227707744356
346,-0.029028998115778783,0.040486030107429655
347,-0.040809142968278915,0.008213146598899853
348,-0.02587359698461098,-0.026494262227196835
349,0.002765589763503725,-0.0469009538920899
350,0.027493184313866513,-0.041593468885120735
351,0.040990186338478694,-0.007905947798868362
352,0.026006238567107695,0.03031028786084014
353,-0.007661523086500891,0.04877999827794946
354,-0.0325586850953268,0.034504881768044685
355,-0.0383241535129327,-0.0024558070101166063
356,-0.016886852059675845,-0.037462886782706935
357,0.014250911789109798,-0.04697792508681695
358,0.03841533986409073,-0.02398636173097624
359,0.034113375172206264,0.01847356555835071
360,0.004816948004246573,0.04640700782028608
361,-0.027975814491556332,0.04118195478587527
362,-0.039418553704762785,0.004862207008036569
363,-0.020739744616426598,-0.033665856467067455
364,0.014547894156924476,-0.048792763556479705
365,0.03855639287651402,-0.023455483977618045
366,0.032638695379428616,0.021918357698940478
367,-0.00025484774589927057,0.04771847003313032
368,-0.03078271815515112,0.034419816862496004
369,-0.03727357762115594,-0.006162639619126052
370,-0.00981212789844615,-0.044226072127073995
371,0.026042352200979512,-0.040783091515238824
372,0.03989723483385673,-0.0033861499482256956
373,0.017549735347664654,0.042201031018628404
374,-0.020646239411821605,0.04458930390952035
375,0.0004517636907865118,-0.00020581180996249987
376,0.0004970885850050623,0.00014888582569929363
377,-0.0003581251119351872,0.00022770498279477163
378,-0.000645176174534255,-0.00010532108320581948
379,-0.0009099743654267969,0.0008903307021757641
380,0.0004534943008178287,0.00031948362641115376
381,7.380187650922851e-05,-0.001082549517388187
382,-0.0004958978695994111,0.00032962001582616485
383,-0.0007461477362732035,0.001303207811020089
384,-0.0004020686504153884,0.0008374156898591094
385,-0.0007129068180041961,0.0016705737027645504
386,0.0008916919009172343,-0.0007105031051512985
387,-0.0007262917761586187,-0.0005598255482541706
388,0.00023574264093497455,0.0009533087606969138
389,0.00022370368651031275,-0.0006358688452639736
390,-0.0008681995539379411,-0.0006697832976269856
391,0.0010220580258600565,-3.971234696257698e-05
392,-0.0005774030082626665,-0.0011292629851930723
393,-3.3808501985473147e-05,0.0002663981452708815
394,-0.001520030128319544,0.00010245789943147792
395,0.000121000419830748,0.0006087597494627964
396,-0.00043608259547450176,-0.0004580383281405134
397,0.001570321772714253,-0.0005574302854742931
398,0.0005883770206272345,0.0011652353701476418
399,-0.0013673424275427485,0.0006430947868492575
400,-0.0005231902889149618,-0.0020491370668435415
401,-1.1042835029048496e-05,0.001314534655683843
402,-5.612204057498943e-05,-3.694453541071597e-05
403,0.0012718228247503803,-0.000669266770655829
404,-0.0008863753656741238,-0.0016282675224678481
405,0.00010744225393725898,-0.0012966345791272206
406,0.0027286355026173398,-0.0012885182388107977
407,0.0006085868738651376,0.0007204301717519228
408,-0.0008103550133095938,0.0007777580001615052
409,0.0005201479727935531,-3.451697404061744e-05
410,0.00035345420974116406,-0.001716755538086073
411,-0.0016191466384786587,0.0005763287289019841
412,-0.0004969284029859214,0.0008688788050406185
413,-0.0012104716047533076,-0.0006707011059154771
414,0.001583032918660077,3.214001979667081e-05
415,-0.0006769081200222787,0.00017315687426485918
416,0.00044061479791659676,0.0009125822192212443
417,0.0011211158640511635,-9.829543205618249e-05
418,0.00032228831255924975,0.0011116541438910275
419,0.001121201611379756,0.00042461155540567824
420,0.0008866735963664496,8.745964348496513e-05
421,-0.0019434661522399132,-6.699483819206598e-05
422,-0.0009417940889770466,0.001699530945680044
423,-0.0011732783331742209,0.0022585742610871117
424,0.0013524790219040608,0.00039644966679877293
425,0.00027567591010181424,0.0021624752286184693
426,0.000296981105159459,-0.001776398220019785
427,0.0009157585408426832,0.0004917746933187755
428,0.0017549330132961489,0.0004004442973269538
429,-7.612171088908577e-05,0.00014184097843774913
430,-0.00015700672049624872,0.0012852416918801715
431,-0.00015826581769268593,-0.0003144171584071981
432,8.922558338556902e-05,0.00043113052432696276
433,0.0003629931703058206,0.0005477799309357821
434,-0.0006308920676432424,6.655301917156978e-05
435,0.00023068898808104482,0.0007613715949007341
436,-6.414854526262094e-05,0.0016646171706791416
437,0.0009536137329635727,-0.0005567938644993474
438,-0.0007110999087948298,-0.0009075559701442663
439,-0.001980900593480179,0.00012458800110148478
440,-0.00090589038677359,0.001998210933729655
441,0.0032137983520053436,0.0002726314523359199
442,-0.0014907744076396005,0.000989488402736187
443,0.0014065902156776301,-0.00019838344381596564
444,0.000526042862055019,0.0001666400197371058
445,-0.00019121236454857076,-0.0024337947318777177
446,0.0011245946414233092,-0.0014785051139679715
447,0.0023248578404353147,0.0014759986262787926
448,-0.0006203150093354153,-0.00015495259483484786
449,0.0017089793269661996,-0.0003417659217635074
450,0.00027982976498419225,0.00046894056427127114
451,-0.0008033398187729374,0.0014313677008835537
452,-0.0017298245203456774,8.945961087349679e-05
453,-3.054846086216166e-05,-0.00041950604951367137
454,0.0015394095352052914,0.0003737447950852911
455,0.00018983984229398556,-0.001107341636324849
456,-0.0020611973125764416,-0.0013408742545203184
457,0.0005061921251081537,0.0015279756185130266
458,0.001725042768797259,0.0016612572371590853
459,-0.0009873174566278977,0.00038351777700912343
460,-0.00022602130040768955,0.0003679762301202952
461,0.0013356794269021497,0.0002359072206376678
462,0.0010166380427421291,0.0006520942658440092
463,0.001000533213805201,0.0017094948141532901
464,-0.001451298885488104,-0.00044448529311166477
465,0.0004696105401534973,0.0002237489467386271
466,0.0004214963073184011,0.001325894663275146
467,0.0017794070048206755,-0.00011674973989060113
468,-2.9198042587697682e-05,-0.0006196738435237758
469,-0.0014885611447238395,0.00027669482693505685
470,-0.0005093920046837697,0.0006054793804017278
471,0.0011086582176917793,-0.00032138350227929634
472,0.0012660316772239106,0.0016981974493107002
473,-0.00033258445325778496,0.0010278467576154751
474,0.0007797062928959214,0.0008574033249619312
475,-0.0015461824340281022,-0.0007443191364274319
476,-0.0011707958171492858,0.0012036947107574452
477,-0.0012915744005917293,-0.0006504175508219969
478,0.00016961394975958886,0.0009870682694829455
479,-0.00022060901079382078,0.00017186820086180033
480,-0.000838825303786913,0.0009123708142129701
481,-0.0005674109770506513,6.0775658668690214e-05
482,-0.0006289518829759422,-0.0012020100220974223
483,0.00041075233918726976,-0.000279101276828612
484,0.0001225662308142752,0.001138131584189691
485,-6.6762305798931e-05,-0.001629075025852173
486,0.0006777328238223089,-0.00275933271491884
487,-0.0007960528945173511,0.0007050693244319815
488,0.0007061674054815528,-0.0007895528861658029
489,0.0014714875414614528,-0.00020229537328659495
490,0.0005448146904164878,0.0018469336460778395
491,-0.0005451932422508292,0.0014293013416438215
492,-0.00030641499743711687,0.0005614448367244017
493,0.0004444038614452571,-0.0006840052341879584
494,-0.000921026491900343,0.0002632095734719699
495,-0.0014226726113959567,9.263735167132196e-07
496,0.0019230504472523495,0.0022803401384652038
497,0.00017146885146183464,-0.000789231850783959
498,0.0006871526369299098,0.0004165028540783068
499,-5.703337873192769e-07,-2.3364249266012188e-05
