w,a1,a2,a3
-0.5,0.09090909090909091,0.047619047619047616,0.0196078431372549
-0.498998998998999,0.09085515402965792,0.04751548188178533,0.01935629991785406
-0.497997997997998,0.09069340526046221,0.04720523106378618,0.018608114319999525
-0.496996996996997,0.0904240301402081,0.04668963243982522,0.017382453693027964
-0.495995995995996,0.09004733767145805,0.045970908453968264,0.01571071838990383
-0.494994994994995,0.0895637599779745,0.04505215722694736,0.013635738550159527
-0.493993993993994,0.08897385182551312,0.04393733932279096,0.011210678465940954
-0.492992992992993,0.0882782900065838,0.04263126083072993,0.008497676515646277
-0.491991991991992,0.08747787258984091,0.04113955283400501,0.0055662554056583975
-0.49099099099099097,0.0865735180349081,0.03946864735249699,0.0024915433306013936
-0.48998998998999,0.08556626417359198,0.03762574986104612,0.0006476485032662503
-0.488988988988989,0.084457267058577,0.035618808499826585,0.003770842872020886
-0.487987987987988,0.08324779968084194,0.033456480107172525,0.006797956504081227
-0.486986986986987,0.08193925055717544,0.031148093218715114,0.009651350378132794
-0.48598598598598597,0.0805331221893114,0.028703608189569095,0.012257817937648019
-0.484984984984985,0.07903102939633952,0.02613357460851009,0.014550460385109773
-0.483983983983984,0.07743469752218543,0.023449086184588127,0.01647040109144104
-0.482982982982983,0.07574596052009039,0.020661733297369006,0.017968295253347928
-0.481981981981982,0.07396675891614861,0.0177835534119304,0.01900559614931654
-0.48098098098098097,0.07209913765409615,0.014826979568836756,0.019555545550882108
-0.47997997997998,0.07014524382366964,0.011804787167528624,0.019603862881689468
-0.478978978978979,0.06810732427497941,0.008730039268853526,0.019149115403519525
-0.477977977977978,0.06598772312146815,0.005616030648814915,0.018202759849994973
-0.476976976976977,0.0637888791341416,0.0024762308409712374,0.016788854317743008
-0.47597597597597596,0.06151332302987663,0.0006757735906975848,0.014943447647340666
-0.474974974974975,0.05916367465673153,0.003826337303302194,0.012713661767737904
-0.47397397397397395,0.05674264007928921,0.006961814703450485,0.01015649032767399
-0.47297297297297297,0.054253008567173466,0.010068618503793715,0.007337344195557387
-0.471971971971972,0.051697649489986994,0.013133278058726567,0.004328380889914382
-0.47097097097097096,0.04907950912201774,0.01614249723107455,0.001206660540247017
-0.46996996996997,0.046401607360159886,0.019083211543467652,0.0019478245687756307
-0.46896896896896895,0.043667034358592025,0.021942644371007236,0.0050541965625934444
-0.46796796796796797,0.04087894708384301,0.024708361935765165,0.008032762372347232
-0.466966966966967,0.03804056579396305,0.027368326868595104,0.01080705504319016
-0.46596596596596596,0.035155170445604206,0.029910950109676922,0.01330579374961104
-0.464964964964965,0.032226097032894,0.03232514092610558,0.015464712357076292
-0.46396396396396394,0.029256733862050556,0.034600354832692214,0.01722820969600523
-0.46296296296296297,0.02625051776577451,0.03672663921087423,0.01855077923842448
-0.46196196196196193,0.023210930261507744,0.03869467643025605,0.019398181475007503
-0.46096096096096095,0.020141493657715327,0.040495824287744904,0.019748328838248758
-0.45995995995996,0.017045767112406917,0.04212215359047458,0.019591860339876477
-0.45895895895895894,0.013927342648163248,0.04356648272068742,0.018932391001027473
-0.45795795795795796,0.010789841127986586,0.044822409033398763,0.0177864294508402
-0.45695695695695693,0.007636908196332987,0.04588433695097389,0.016182965541621443
-0.45595595595595595,0.004472210189736368,0.046747502632619765,0.014162738260586701
-0.45495495495495497,0.0012994300214492329,0.04740799511120972,0.011777202394291898
-0.45395395395395394,0.0018777369554236097,0.04786277380471743,0.00908722011347006
-0.45295295295295296,0.005055587101806178,0.04810968232481343,0.006161510695979984
-0.4519519519519519,0.008230412659038901,0.04814745852078803,0.0030748978135539135
-0.45095095095095095,0.011398505923233682,0.04797574071284032,9.36009850313852e-05
-0.44994994994994997,0.01455616342305882,0.047595070084868636,0.003262793889610787
-0.44894894894894893,0.017699690096405568,0.04700688922312509,0.006351392005905555
-0.44794794794794796,0.020825403461379642,0.04621353680339082,0.009280091037797266
-0.4469469469469469,0.023929637777075397,0.04521823844563876,0.011973604251647563
-0.44594594594594594,0.027008748189587064,0.04402509377138344,0.014362594691933494
-0.44494494494494496,0.030059114858733315,0.042639059715023145,0.016385457139243928
-0.44394394394394393,0.033077147060978786,0.041065930156379535,0.017989904089874244
-0.44294294294294295,0.03605928726406635,0.03931231195727927,0.019134314995697545
-0.4419419419419419,0.0390020151689006,0.037385597500314754,0.01978881400815979
-0.44094094094094094,0.04190185171424409,0.03529393384283494,0.019936048369285704
-0.43993993993993996,0.044755363039840554,0.03304618861364238,0.01957164721023933
-0.4389389389389389,0.047559164403605116,0.030651912793806805,0.01870434866091714
-0.43793793793793795,0.05030992404857456,0.02812130053632993,0.017355791634939107
-0.4369369369369369,0.053004367015363596,0.025465146192104965,0.015559977217924875
-0.43593593593593594,0.05563927889591819,0.0226947987216158,0.013362413034641476
-0.43493493493493496,0.0582115095244255,0.019822113683087228,0.010818962086898875
-0.4339339339339339,0.06071797660129805,0.016859402998273817,0.007994425131519404
-0.43293293293293295,0.06315566924622075,0.013819382706716102,0.00496089251230625
-0.4319319319319319,0.06552165147631937,0.010715118928041674,0.0017959072961891017
-0.43093093093093093,0.06781306560558546,0.0075599722597517295,0.001419513560870262
-0.42992992992992995,0.07002713556177871,0.004367540844826236,0.00460294960398593
-0.4289289289289289,0.07216117011710108,0.0011516023493957966,0.0076726860047423755
-0.42792792792792794,0.07421256602903846,0.0020739449043523776,0.010549807540120377
-0.4269269269269269,0.07617881108785131,0.005295141400970871,0.013160223856352715
-0.42592592592592593,0.07805748706728857,0.008498026238353006,0.015436574130330031
-0.42492492492492495,0.07984627257521086,0.01166869702445511,0.017319962249559992
-0.4239239239239239,0.08154294580089885,0.014793369609707983,0.01876147789221229
-0.42292292292292294,0.08314538715594069,0.017858437401073898,0.01972346429463377
-0.4219219219219219,0.0846515818056953,0.020850530005092707,0.020180499908559423
-0.4209209209209209,0.08605962208844865,0.023756570949746484,0.02012006841198377
-0.41991991991991995,0.087367709819491,0.026563834238536015,0.019542899462184793
-0.4189189189189189,0.08857415847746619,0.029259999494721523,0.018462970965641857
-0.41791791791791794,0.08967739527046893,0.031833205459287896,0.016907172274262448
-0.4169169169169169,0.0906759630794854,0.03427210161283318,0.014914636380529242
-0.4159159159159159,0.09156852227690768,0.036565897699140704,0.012535757654987717
-0.41491491491491495,0.09235385241797951,0.03870441093673499,0.009830919731446057
-0.4139139139139139,0.09303085380316424,0.040678110714187726,0.006868965592094198
-0.41291291291291293,0.09359854890956254,0.042478160575239385,0.0037254485454399837
-0.4119119119119119,0.09405608368964528,0.04409645731095981,0.0004807084538134199
-0.4109109109109109,0.09440272873570422,0.04552566698812542,0.002782177891943246
-0.40990990990990994,0.09463788030856692,0.04675925775565192,0.005979520052797812
-0.4089089089089089,0.0947610612292657,0.04779152928427619,0.009029156705901445
-0.4079079079079079,0.09477192163249194,0.04861763870870655,0.01185256312852467
-0.4069069069069069,0.0946702395808166,0.04923362295599219,0.01437686944072651
-0.4059059059059059,0.09445592153880356,0.04963641735895186,0.016536737828739833
-0.40490490490490494,0.09412900270628866,0.04982387046904485,0.01827605047979869
-0.4039039039039039,0.09368964721025358,0.049794754998962104,0.01954936470672693
-0.40290290290290287,0.09313814815486304,0.04954877484146389,0.020323097608133684
-0.4019019019019019,0.09247492752939454,0.0490865681274673,0.020576409450006806
-0.4009009009009009,0.0917005359739349,0.0484097063030805,0.02030176259408625
-0.39989989989989994,0.09081565240287225,0.04752068922202862,0.019505141044357386
-0.3988988988988989,0.08982108348636306,0.04642293626679841,0.01820592432605198
-0.39789789789789787,0.08871776299010291,0.0451207735285816,0.01643641823201947
-0.3968968968968969,0.08750675097388598,0.04361941709284601,0.014241053744528593
-0.3958958958958959,0.08618923284958575,0.041924952493883436,0.011675273942612491
-0.3948948948948949,0.08476651829934188,0.04004431041799951,0.008804136718527169
-0.3938938938938939,0.0832400400548856,0.03798523875100598,0.0057006684463372335
-0.39289289289289286,0.08161135253908838,0.035756271081309694,0.002444010182950939
-0.3918918918918919,0.07988213037096795,0.033366691785090524,0.0008825966288966676
-0.3908908908908909,0.07805416673552466,0.030826497834725405,0.004193933784975608
-0.3898898898898899,0.07612937161994159,0.02814635748577807,0.007404985196608017
-0.3888888888888889,0.07410976991780946,0.02533756601133107,0.010433115416430924
-0.38788788788788786,0.07199749940319392,0.02241199866528516,0.01320019209574542
-0.3868868868868869,0.06979480857649926,0.019382061068311755,0.015634597965443718
-0.3858858858858859,0.06750405438421957,0.016260637221439923,0.01767308063368802
-0.38488488488488487,0.06512769981480818,0.013061035362704644,0.01926239252083682
-0.3838838838838839,0.06266831137303315,0.009796931891857518,0.020360678505842392
-0.38288288288288286,0.0601285564353156,0.006482313596772453,0.020938575207277446
-0.3818818818818819,0.05751120048868419,0.0031314184228651825,0.02097999310674211
-0.3808808808808809,0.054819104256098226,0.00024132496648157252,0.020482560759069086
-0.37987987987987987,0.052055220711023455,0.0036213585848376734,0.019457718919175585
-0.3788788788788789,0.04922259198427261,0.006994057214741353,0.017930461331945747
-0.37787787787787785,0.04632434616622306,0.010344790935045929,0.015938727952422387
-0.3768768768768769,0.043363694007665876,0.013658987819383576,0.013532465259086851
-0.3758758758758759,0.04034392552263074,0.01692219654022071,0.010772376865826595
-0.37487487487487486,0.03726840649665328,0.02012014861275121,0.007728395609576895
-0.3738738738738739,0.03414057490406362,0.02323882001377082,0.004477915485906065
-0.37287287287287285,0.03096393723795622,0.026264491912704305,0.001103828038404948
-0.3718718718718719,0.027742064756621977,0.029183810255051876,0.0023075870815965705
-0.3708708708708709,0.02447858965030853,0.03198384394276447,0.005668863814099827
-0.36986986986986986,0.02117720113227031,0.03465214136134008,0.008893587580694789
-0.3688688688688689,0.017841641458150648,0.03717678500980334,0.011898612226641082
-0.36786786786786785,0.014475701877829025,0.03954644399713106,0.01460619925952574
-0.36686686686686687,0.011083218523943904,0.04175042417709593,0.016946024463324858
-0.3658658658658659,0.007668068241368797,0.04377871570288653,0.018857000207736233
-0.36486486486486486,0.004234164362009926,0.045622037793194535,0.020288866341723805
-0.3638638638638639,0.000785452429332457,0.04727188051268373,0.021203508344392726
-0.36286286286286284,0.0026740941228973222,0.048720543381834375,0.021575968261271047
-0.36186186186186187,0.006140478333110473,0.04996117064405087,0.021395121708033153
-0.3608608608608609,0.00960968411108428,0.050987783031558286,0.020664002681155015
-0.35985985985985985,0.013077680669104108,0.05179530588594939,0.0193997668624509
-0.3588588588588588,0.016540426980453455,0.05237959350423673,0.017633293314825292
-0.35785785785785784,0.019993876260509094,0.052737449596817955,0.01540843370590018
-0.35685685685685686,0.02343398046569378,0.05286664375983575,0.012780927228798783
-0.3558558558558559,0.026856694805490418,0.052765923880962205,0.009817007984318645
-0.35485485485485485,0.030257982262726694,0.052435024414526084,0.006591739525636267
-0.3538538538538538,0.03363381811729429,0.05187467047913831,0.003187118341040785
-0.35285285285285284,0.03698019446847026,0.0510865777484416,0.00031000592070836103
-0.35185185185185186,0.04029312475098714,0.050073448123243824,0.0038101408510897773
-0.3508508508508509,0.04356864824000698,0.048838961191020665,0.00722343617939523
-0.34984984984984985,0.046802834540149135,0.047387761496548504,0.010461984962294415
-0.3488488488488488,0.04999178805372309,0.0457254416651273,0.01344208226412649
-0.34784784784784784,0.05313165242334616,0.04385852143742211,0.01608638342946054
-0.34684684684684686,0.056218614944118554,0.04179442269237145,0.01832590643289279
-0.3458458458458459,0.059248910940572705,0.039541440551685646,0.020101826599025655
-0.34484484484484484,0.06221882810362867,0.03710871067625195,0.02136701712540979
-0.3438438438438438,0.06512471078281469,0.03450617288111541,0.022087295186025434
-0.34284284284284283,0.0679629642290619,0.03174453121158133,0.022242340784732438
-0.34184184184184185,0.07073005878341393,0.02883521063828693,0.02182626378181771
-0.3408408408408409,0.07342253400704095,0.02579031054382988,0.020847803424698528
-0.33983983983983984,0.07603700274799843,0.022622555187546058,0.019330154050902913
-0.3388388388388388,0.07857015514022754,0.01934524134831807,0.01731042016105507
-0.33783783783783783,0.08101876253035918,0.015972183357801796,0.014838713539319278
-0.33683683683683685,0.08337968132793769,0.012517655748085839,0.011976914286721265
-0.33583583583583587,0.08564985677476757,0.008996333748542461,0.008797126293812612
-0.33483483483483484,0.08782632662914092,0.00542323187642375,0.005379865590544295
-0.3338338338338338,0.08990622476080104,0.0018136408745475076,0.0018120269687695533
-0.3328328328328328,0.09188678465257201,0.0018169367428164747,0.0018153199041417048
-0.33183183183183185,0.09376534280467314,0.0054528522680509246,0.005409249125920631
-0.33083083083083087,0.09553934203783015,0.009078377228868593,0.008877353070428973
-0.32982982982982983,0.0972063346913896,0.012677770389687053,0.012130112247832997
-0.3288288288288288,0.09876398571275392,0.01623534504448791,0.015083199893863416
-0.3278278278278278,0.10021007563453979,0.019735536317782864,0.017659662116042328
-0.32682682682682684,0.10154250343599244,0.023162968189328958,0.01979191738793333
-0.32582582582582587,0.10275928928528279,0.026502519958431465,0.02142352359090592
-0.32482482482482483,0.10385857715944431,0.02973939186505524,0.022510666549308417
-0.3238238238238238,0.10483863733881803,0.03285916958754577,0.023023330947878843
-0.3228228228228228,0.10569786877299939,0.03584788734050507,0.022946122486925895
-0.32182182182182184,0.10643480131540792,0.038692089301278494,0.022278718922114842
-0.32082082082082086,0.10704809782372664,0.04137888909959064,0.021035937030493286
-0.31981981981981983,0.10753655612360125,0.04389602711204849,0.019247412305516676
-0.3188188188188188,0.10789911083310996,0.046231925311538635,0.01695689806380527
-0.3178178178178178,0.10813483504566315,0.048375739430898554,0.014221200393871902
-0.31681681681681684,0.10824294186913473,0.050317408210669594,0.011108774743031569
-0.3158158158158158,0.10822278581916121,0.05204769951211378,0.007698018683068168
-0.3148148148148148,0.10807386406470382,0.053558253089051766,0.004075303292581958
-0.3138138138138138,0.1077958175241023,0.054841619825315956,0.0003327924397443972
-0.3128128128128128,0.10738843181001816,0.05589129725874489,0.003433895135190834
-0.31181181181181183,0.10685163802179272,0.05670176122752352,0.007128121800838462
-0.3108108108108108,0.10618551338393341,0.057268493490341556,0.010654703196572546
-0.3098098098098098,0.10539028172955814,0.05758800518814029,0.013922353514720978
-0.3088088088088088,0.10446631382782379,0.05765785603216581,0.01684604126835892
-0.3078078078078078,0.10341412755449289,0.05747666912049036,0.019349194935596833
-0.30680680680680683,0.10223438790497086,0.05704414130313249,0.021365701451523222
-0.3058058058058058,0.10092790684930417,0.05636104903422615,0.02284164556900072
-0.3048048048048048,0.0994956430287821,0.05542924966835392,0.023736744506817526
-0.3038038038038038,0.09793870129396448,0.05425167817708704,0.024025439890844373
-0.3028028028028028,0.09625833208410049,0.052832339280834195,0.023697617582494005
-0.30180180180180183,0.09445593064809085,0.051176295010291306,0.02275893536442093
-0.3008008008008008,0.09253303610728336,0.04928964773096458,0.02123074838033173
-0.2997997997997998,0.09049133036058206,0.04717951868336803,0.01914963245367081
-0.2987987987987988,0.0883326368324895,0.04485402211045382,0.01656651567923463
-0.2977977977977978,0.08605891906488862,0.0423222350626129,0.013545438731240247
-0.2967967967967968,0.08367227915351061,0.039594162989009925,0.010161973903867897
-0.2957957957957958,0.08117495603021546,0.03668070124208451,0.006501341749889553
-0.29479479479479476,0.07856932359236854,0.033593592639688766,0.002656272081071178
-0.2937937937937938,0.0758578886807479,0.03034538124637609,0.0012753371649898313
-0.2927927927927928,0.07304328890759468,0.026949362551861873,0.005192904279768583
-0.2917917917917918,0.07012829033655638,0.02341953024047156,0.008995728519327017
-0.2907907907907908,0.0671157850164496,0.019770519760455272,0.012585570034403646
-0.28978978978978975,0.06400878837090879,0.01601754891630269,0.01586917911574701
-0.2887887887887888,0.06081043644615067,0.012176355720588818,0.018760709858805256
-0.2877877877877878,0.05752398301922872,0.008263133754336514,0.02118395599488986
-0.2867867867867868,0.054152796569307333,0.00429446529635667,0.023074350878844945
-0.2857857857857858,0.05070035711463105,0.0002872524924940818,0.02438067936562491
-0.28478478478478475,0.04717025291800642,0.0037413531549492416,0.02506645641079692
-0.28378378378378377,0.0435661770637602,0.007774022689089243,0.02511093551839562
-0.2827827827827828,0.03989192390927165,0.011793322696017102,0.02450971942847017
-0.2817817817817818,0.036151385414324444,0.015781789096548596,0.023274955454667352
-0.2807807807807808,0.03234854735164567,0.019722001426007583,0.021435108397841726
-0.27977977977977975,0.02848748540213725,0.023596657292467845,0.019034314709658672
-0.27877877877877877,0.02457236113843011,0.027388646701734735,0.016131332287886713
-0.2777777777777778,0.020607417900516196,0.03108112593648263,0.012798110679728336
-0.2767767767767768,0.016596976567338148,0.03465759067738097,0.009118016284905384
-0.2757757757757758,0.012545431228323915,0.03810194805577105,0.005183756133480768
-0.27477477477477474,0.008457244758979458,0.0413985873304573,0.0010950517316570616
-0.27377377377377377,0.00433694430474915,0.04453244888548084,0.0030438788849204007
-0.2727727727727728,0.00018911667746956325,0.04748909125130016,0.007126967552213279
-0.2717717717717718,0.00398159633115994,0.05025475585863539,0.0110490038838765
-0.2707707707707708,0.008170502714573463,0.05281642924228837,0.01470833580942663
-0.26976976976976974,0.01237286509018332,0.05516190242150446,0.018009493693209606
-0.26876876876876876,0.01658390560737755,0.0572798271938819,0.02086567056347318
-0.2677677677677678,0.020798810919882928,0.05915976909139903,0.023200994289433393
-0.2667667667667668,0.025012737217625754,0.06079225675977476,0.02495253250566276
-0.26576576576576577,0.0292208153131552,0.06216882753609838,0.026071977580046965
-0.26476476476476474,0.033418155777619724,0.06328206901434659,0.026526966796730184
-0.26376376376376376,0.037599854121223006,0.06412565640403269,0.026302001986015382
-0.2627627627627628,0.04176099601302276,0.06469438550374508,0.02539894285485813
-0.2617617617617618,0.045896662534887556,0.0649842011286533,0.023837059004770664
-0.26076076076076077,0.050001935464369686,0.06499222084911219,0.021652636799248913
-0.25975975975975973,0.05407190258121446,0.06471675391625205,0.01889814857852759
-0.25875875875875876,0.058101662992178775,0.06415731526975592,0.015641002927919145
-0.2577577577577578,0.06208633246880523,0.06331463454292369,0.011961905501379948
-0.2567567567567568,0.06602104879276081,0.062190660000392625,0.007952870007311808
-0.25575575575575576,0.06990097710333792,0.06078855736459728,0.0037149281179560084
-0.25475475475475473,0.07372131524167776,0.059112703507972764,0.0006444049712131993
-0.25375375375375375,0.0774772990862866,0.05716867500908084,0.005013846039309606
-0.2527527527527528,0.08116420787438655,0.05496323159209686,0.009281172109714493
-0.25175175175175174,0.08477736950365462,0.05250429449037199,0.013336089923568906
-0.25075075075075076,0.08831216580889734,0.04980091979604559,0.0170730735696771
-0.24974974974974973,0.09176403780822885,0.046863266878708947,0.020394097595635464
-0.24874874874874875,0.09512849091331747,0.04370256197703536,0.023211195150213214
-0.24774774774774777,0.09840110009830355,0.040331057087741914,0.025448774739690226
-0.24674674674674674,0.10157751502200266,0.036761984296425694,0.02704563492920911
-0.24574574574574576,0.10465346509804446,0.03300950571440309,0.027956623648442352
-0.24474474474474472,0.1076247645076355,0.029088659204747527,0.028153897492205027
-0.24374374374374375,0.11048731714966803,0.025015300099133865,0.02762774632763341
-0.24274274274274277,0.11323712152295261,0.020806039124732126,0.02638695938530501
-0.24174174174174173,0.1158702755353951,0.016478176777302875,0.02445872055177295
-0.24074074074074076,0.11838298123500307,0.012049634392577998,0.021888032506293127
-0.23973973973973972,0.12077154945766476,0.0075388821830896435,0.018736681354334716
-0.23873873873873874,0.12303240438671226,0.0029648645215970388,0.01508176520009653
-0.23773773773773776,0.12516208801935427,0.0016530772347693242,0.01101382136865845
-0.23673673673673673,0.12715726453513831,0.006295284073739279,0.0066345974459574
-0.23573573573573575,0.12901472456168903,0.010941860493961755,0.002054520680587999
-0.23473473473473472,0.1307313893330543,0.015572757181972284,0.002610071659745917
-0.23373373373373374,0.1323043147360823,0.020167854866034795,0.007239871875431136
-0.23273273273273276,0.1337306952403528,0.024707049006040222,0.011715637470661795
-0.23173173173173173,0.1350078677072842,0.029170334973224823,0.01592124599742944
-0.23073073073073075,0.13613331507414747,0.03353789336940405,0.019746691257802856
-0.22972972972972971,0.13710466990882655,0.03779017513280002,0.023090943978561027
-0.22872872872872874,0.13791971783128062,0.04190798607629807,0.025864602998729922
-0.22772772772772776,0.13857640079778383,0.04587257050421795,0.027992267838395847
-0.22672672672672672,0.1390728202441406,0.04966569355531709,0.029414570136394983
-0.22572572572572575,0.13940724008420266,0.05326972192287508,0.030089809699363975
-0.2247247247247247,0.1395780895601469,0.05666770260723845,0.029995150596561708
-0.22372372372372373,0.13958396594110478,0.05984343936218261,0.02912734362777472
-0.2227227227227227,0.1394236370668775,0.06278156650383135,0.02750295331714362
-0.22172172172172172,0.1390960437336118,0.0654676197596456,0.0251580800502979
-0.22072072072072074,0.13860030191845588,0.06788810384512353,0.022147580763705526
-0.2197197197197197,0.1379357048403666,0.07003055646731564,0.018543804391458685
-0.21871871871871873,0.1371017248543902,0.07188360846700198,0.014434870750905604
-0.2177177177177177,0.13609801517689468,0.07343703982536719,0.00992253338590833
-0.21671671671671672,0.13492441143939066,0.0746818312761935,0.005119677780037983
-0.21571571571571574,0.1335809330687373,0.07561021128090646,0.00014751601849498534
-0.2147147147147147,0.13206778449169285,0.07621569814121076,0.004867452837031929
-0.21371371371371373,0.13038535616194066,0.07649313704246571,0.009796640910537207
-0.2127127127127127,0.1285342254078806,0.07643873184030514,0.0145126478515728
-0.21171171171171171,0.1265151570996547,0.07605007142324165,0.01889253239144168
-0.21071071071071074,0.12432910413404133,0.07532615050502293,0.022820995640434508
-0.2097097097097097,0.12197720773603149,0.07426738472224963,0.026193394253701343
-0.20870870870870872,0.11946079757607336,0.07287561993514678,0.02891850528821205
-0.2077077077077077,0.11678139170214583,0.07115413565230105,0.030920970282272708
-0.2067067067067067,0.11394069628600709,0.06910764252356234,0.032143353682797235
-0.20570570570570573,0.1109406051831327,0.06674227386905475,0.03254776004590195
-0.2047047047047047,0.10778319930605254,0.06406557123627075,0.03211696522081397
-0.20370370370370372,0.10447074581095928,0.06108646400141755,0.03085502873376832
-0.2027027027027027,0.1010056970976551,0.057815243055476126,0.028787367522720875
-0.2017017017017017,0.09739068962308464,0.054263528639706994,0.02596028471496421
-0.20070070070070073,0.0936285425288718,0.05044423241949408,0.022439960949755523
-0.1996996996996997,0.08972225608347784,0.046371513909377174,0.018310929479205394
-0.19869869869869872,0.08567500993976647,0.04206073138577915,0.013674069584516372
-0.19769769769769768,0.08149016120894431,0.0375283874471684,0.008644165380803101
-0.1966966966966967,0.07717124235203597,0.032792069404180384,0.0033470885286249817
-0.19569569569569567,0.07272195889022104,0.02787038470435999,0.0020833265747465255
-0.1946946946946947,0.06814618693554628,0.022782891617698788,0.007508638152186863
-0.1936936936936937,0.06344797054370219,0.017550025429841274,0.012789299462584157
-0.19269269269269268,0.058631518890733446,0.012193020409709461,0.017788220332117032
-0.1916916916916917,0.053701203275722864,0.006733827837210924,0.022374297595402357
-0.19069069069069067,0.048661553951666846,0.0011950303945914044,0.02642582424703981
-0.1896896896896897,0.04351725678693453,0.004400246758180089,0.02983368939715962
-0.1886886886886887,0.03827314975986169,0.010028427888012767,0.03250428566606996
-0.18768768768768768,0.03293421928921804,0.01566558122285161,0.034362047347237815
-0.1866866866866867,0.027505596403434966,0.021287515751924342,0.03535155136387829
-0.18568568568568566,0.021992552751651216,0.026869879916839153,0.03543912353969007
-0.18468468468468469,0.016400496459800358,0.032388261808004776,0.034613904749110344
-0.1836836836836837,0.01073496783511129,0.03781829047199499,0.03288834481588307
-0.18268268268268267,0.005001634922556184,0.04313573792813241,0.03029810626558981
-0.1816816816816817,0.0007937110830628538,0.04831662148678782,0.02690137485657747
-0.18068068068068066,0.006645160565566841,0.05333730595767447,0.022777588845132604
-0.17967967967967968,0.01254669035240077,0.05817460533381227,0.018025613807039393
-0.1786786786786787,0.01849216871206636,0.06280588353584969,0.012761404161747496
-0.17767767767767767,0.02447536047972359,0.06720915380209683,0.007115205960649322
-0.1766766766766767,0.030489932306562807,0.07136317631190882,0.0012283676603758343
-0.17567567567567566,0.036529458028427136,0.07524755363402547,0.004750163812975414
-0.17467467467467468,0.042587424149020565,0.0788428235970331,0.010667575673831756
-0.1736736736736737,0.04865723543293801,0.08213054918635448,0.016371057891277914
-0.17267267267267267,0.05473222060360703,0.08509340508096785,0.02171171078263127
-0.1716716716716717,0.060805638141145,0.08771526045348588,0.026548392619199453
