t,x
-1.0,0.0
-0.9987871437234688,0.0
-0.9975742874469375,0.0
-0.9963614311704063,0.0
-0.9951485748938751,0.0
-0.9939357186173439,0.0
-0.9927228623408126,0.0
-0.9915100060642814,0.0
-0.9902971497877502,0.0
-0.989084293511219,0.0
-0.9878714372346877,0.0
-0.9866585809581565,0.0
-0.9854457246816253,0.0
-0.984232868405094,0.0
-0.9830200121285627,0.0
-0.9818071558520315,0.0
-0.9805942995755003,0.0
-0.979381443298969,0.0
-0.9781685870224378,0.0
-0.9769557307459066,0.0
-0.9757428744693754,0.0
-0.9745300181928441,0.0
-0.9733171619163129,0.0
-0.9721043056397817,0.0
-0.9708914493632504,0.0
-0.9696785930867192,0.0
-0.968465736810188,0.0
-0.9672528805336568,0.0
-0.9660400242571255,0.0
-0.9648271679805943,0.0
-0.9636143117040631,0.0
-0.9624014554275319,0.0
-0.9611885991510006,0.0
-0.9599757428744694,0.0
-0.9587628865979382,0.0
-0.957550030321407,0.0
-0.9563371740448757,0.0
-0.9551243177683445,0.0
-0.9539114614918132,0.0
-0.9526986052152819,0.0
-0.9514857489387507,0.0
-0.9502728926622195,0.0
-0.9490600363856883,0.0
-0.947847180109157,0.0
-0.9466343238326258,0.0
-0.9454214675560946,0.0
-0.9442086112795633,0.0
-0.9429957550030321,0.0
-0.9417828987265009,0.0
-0.9405700424499697,0.0
-0.9393571861734384,0.0
-0.9381443298969072,0.0
-0.936931473620376,0.0
-0.9357186173438448,0.0
-0.9345057610673135,0.0
-0.9332929047907823,0.0
-0.9320800485142511,0.0
-0.9308671922377199,0.0
-0.9296543359611886,0.0
-0.9284414796846574,0.0
-0.9272286234081262,0.0
-0.926015767131595,0.0
-0.9248029108550637,0.0
-0.9235900545785325,0.0
-0.9223771983020013,0.0
-0.92116434202547,0.0
-0.9199514857489387,0.0
-0.9187386294724075,0.0
-0.9175257731958762,0.0
-0.916312916919345,0.0
-0.9151000606428138,0.0
-0.9138872043662826,0.0
-0.9126743480897513,0.0
-0.9114614918132201,0.0
-0.9102486355366889,0.0
-0.9090357792601577,0.0
-0.9078229229836264,0.0
-0.9066100667070952,0.0
-0.905397210430564,0.0
-0.9041843541540328,0.0
-0.9029714978775015,0.0
-0.9017586416009703,0.0
-0.9005457853244391,0.0
-0.8993329290479078,0.0
-0.8981200727713766,0.0
-0.8969072164948454,0.0
-0.8956943602183142,0.0
-0.8944815039417829,0.0
-0.8932686476652516,0.0
-0.8920557913887204,0.0
-0.8908429351121891,0.0
-0.8896300788356579,0.0
-0.8884172225591267,0.0
-0.8872043662825955,0.0
-0.8859915100060642,0.0
-0.884778653729533,0.0
-0.8835657974530018,0.0
-0.8823529411764706,0.0
-0.8811400848999393,0.0
-0.8799272286234081,0.0
-0.8787143723468769,0.0
-0.8775015160703457,0.0
-0.8762886597938144,0.0
-0.8750758035172832,0.0
-0.873862947240752,0.0
-0.8726500909642207,0.0
-0.8714372346876895,0.0
-0.8702243784111583,0.0
-0.8690115221346271,0.0
-0.8677986658580958,0.0
-0.8665858095815646,0.0
-0.8653729533050334,0.0
-0.8641600970285022,0.0
-0.8629472407519709,0.0
-0.8617343844754397,0.0
-0.8605215281989085,0.0
-0.8593086719223773,0.0
-0.858095815645846,0.0
-0.8568829593693148,0.0
-0.8556701030927835,0.0
-0.8544572468162522,0.0
-0.853244390539721,0.0
-0.8520315342631898,0.0
-0.8508186779866586,0.0
-0.8496058217101273,0.0
-0.8483929654335961,0.0
-0.8471801091570649,0.0
-0.8459672528805336,0.0
-0.8447543966040024,0.0
-0.8435415403274712,0.0
-0.84232868405094,0.0
-0.8411158277744087,0.0
-0.8399029714978775,0.0
-0.8386901152213463,0.0
-0.8374772589448151,0.0
-0.8362644026682838,0.0
-0.8350515463917526,0.0
-0.8338386901152214,0.0
-0.83262583383869,0.0
-0.8314129775621588,0.0
-0.8302001212856276,0.0
-0.8289872650090964,0.0
-0.8277744087325651,0.0
-0.8265615524560339,0.0
-0.8253486961795027,0.0
-0.8241358399029715,0.0
-0.8229229836264402,0.0
-0.821710127349909,0.0
-0.8204972710733778,0.0
-0.8192844147968465,0.0
-0.8180715585203153,0.0
-0.8168587022437841,0.0
-0.8156458459672529,0.0
-0.8144329896907216,0.0
-0.8132201334141904,0.0
-0.8120072771376592,0.0
-0.810794420861128,0.0
-0.8095815645845967,0.0
-0.8083687083080655,0.0
-0.8071558520315343,0.0
-0.805942995755003,0.0
-0.8047301394784718,0.0
-0.8035172832019406,0.0
-0.8023044269254094,0.0
-0.8010915706488781,0.0
-0.7998787143723469,0.0
-0.7986658580958157,0.0
-0.7974530018192845,0.0
-0.7962401455427532,0.0
-0.795027289266222,0.0
-0.7938144329896907,0.0
-0.7926015767131595,0.0
-0.7913887204366282,0.0
-0.790175864160097,0.0
-0.7889630078835658,0.0
-0.7877501516070345,0.0
-0.7865372953305033,0.0
-0.7853244390539721,0.0
-0.7841115827774409,0.0
-0.7828987265009096,0.0
-0.7816858702243784,0.0
-0.7804730139478472,0.0
-0.779260157671316,0.0
-0.7780473013947847,0.0
-0.7768344451182535,0.0
-0.7756215888417223,0.0
-0.774408732565191,0.0
-0.7731958762886598,0.0
-0.7719830200121286,0.0
-0.7707701637355973,0.0
-0.769557307459066,0.0
-0.7683444511825348,0.0
-0.7671315949060036,0.0
-0.7659187386294724,0.0
-0.7647058823529411,0.0
-0.7634930260764099,0.0
-0.7622801697998787,0.0
-0.7610673135233474,0.0
-0.7598544572468162,0.0
-0.758641600970285,0.0
-0.7574287446937538,0.0
-0.7562158884172225,0.0
-0.7550030321406913,0.0
-0.7537901758641601,0.0
-0.7525773195876289,0.0
-0.7513644633110976,0.0
-0.7501516070345664,0.0
-0.7489387507580352,0.0
-0.747725894481504,0.0
-0.7465130382049727,0.0
-0.7453001819284415,0.0
-0.7440873256519103,0.0
-0.742874469375379,0.0
-0.7416616130988478,0.0
-0.7404487568223166,0.0
-0.7392359005457854,0.0
-0.7380230442692541,0.0
-0.7368101879927229,0.0
-0.7355973317161917,0.0
-0.7343844754396605,0.0
-0.7331716191631292,0.0
-0.731958762886598,0.0
-0.7307459066100668,0.0
-0.7295330503335355,0.0
-0.7283201940570042,0.0
-0.727107337780473,0.0
-0.7258944815039418,0.0
-0.7246816252274105,0.0
-0.7234687689508793,0.0
-0.7222559126743481,0.0
-0.7210430563978169,0.0
-0.7198302001212856,0.0
-0.7186173438447544,0.0
-0.7174044875682232,0.0
-0.7161916312916919,0.0
-0.7149787750151607,0.0
-0.7137659187386295,0.0
-0.7125530624620982,0.0
-0.7113402061855669,0.0
-0.7101273499090357,0.0
-0.7089144936325045,0.0
-0.7077016373559732,0.0
-0.706488781079442,0.0
-0.7052759248029108,0.0
-0.7040630685263796,0.0
-0.7028502122498483,0.0
-0.7016373559733171,0.0
-0.7004244996967859,0.0
-0.6992116434202547,0.0
-0.6979987871437234,0.0
-0.6967859308671922,0.0
-0.695573074590661,0.0
-0.6943602183141298,0.0
-0.6931473620375985,0.0
-0.6919345057610673,0.0
-0.6907216494845361,0.0
-0.6895087932080048,0.0
-0.6882959369314736,0.0
-0.6870830806549424,0.0
-0.6858702243784112,0.0
-0.6846573681018799,0.0
-0.6834445118253487,0.0
-0.6822316555488175,0.0
-0.6810187992722863,0.0
-0.679805942995755,0.0
-0.6785930867192238,0.0
-0.6773802304426926,0.0
-0.6761673741661614,0.0
-0.6749545178896301,0.0
-0.6737416616130989,0.0
-0.6725288053365677,0.0
-0.6713159490600364,0.0
-0.6701030927835052,0.0
-0.668890236506974,0.0
-0.6676773802304428,0.0
-0.6664645239539115,0.0
-0.6652516676773802,0.0
-0.664038811400849,0.0
-0.6628259551243177,0.0
-0.6616130988477865,0.0
-0.6604002425712553,0.0
-0.6591873862947241,0.0
-0.6579745300181928,0.0
-0.6567616737416616,0.0
-0.6555488174651304,0.0
-0.6543359611885992,0.0
-0.6531231049120679,0.0
-0.6519102486355367,0.0
-0.6506973923590055,0.0
-0.6494845360824741,0.0
-0.6482716798059429,0.0
-0.6470588235294117,0.0
-0.6458459672528805,0.0
-0.6446331109763492,0.0
-0.643420254699818,0.0
-0.6422073984232868,0.0
-0.6409945421467556,0.0
-0.6397816858702243,0.0
-0.6385688295936931,0.0
-0.6373559733171619,0.0
-0.6361431170406306,0.0
-0.6349302607640994,0.0
-0.6337174044875682,0.0
-0.632504548211037,0.0
-0.6312916919345057,0.0
-0.6300788356579745,0.0
-0.6288659793814433,0.0
-0.6276531231049121,0.0
-0.6264402668283808,0.0
-0.6252274105518496,0.0
-0.6240145542753184,0.0
-0.6228016979987872,0.0
-0.6215888417222559,0.0
-0.6203759854457247,0.0
-0.6191631291691935,0.0
-0.6179502728926622,0.0
-0.616737416616131,0.0
-0.6155245603395998,0.0
-0.6143117040630686,0.0
-0.6130988477865373,0.0
-0.6118859915100061,0.0
-0.6106731352334749,0.0
-0.6094602789569437,0.0
-0.6082474226804124,0.0
-0.6070345664038812,0.0
-0.60582171012735,0.0
-0.6046088538508188,0.0
-0.6033959975742874,0.0
-0.6021831412977562,0.0
-0.600970285021225,0.0
-0.5997574287446937,0.0
-0.5985445724681625,0.0
-0.5973317161916313,0.0
-0.5961188599151,0.0
-0.5949060036385688,0.0
-0.5936931473620376,0.0
-0.5924802910855064,0.0
-0.5912674348089751,0.0
-0.5900545785324439,0.0
-0.5888417222559127,0.0
-0.5876288659793814,0.0
-0.5864160097028501,0.0
-0.5852031534263189,0.0
-0.5839902971497877,0.0
-0.5827774408732564,0.0
-0.5815645845967252,0.0
-0.580351728320194,0.0
-0.5791388720436628,0.0
-0.5779260157671315,0.0
-0.5767131594906003,0.0
-0.5755003032140691,0.0
-0.5742874469375379,0.0
-0.5730745906610066,0.0
-0.5718617343844754,0.0
-0.5706488781079442,0.0
-0.569436021831413,0.0
-0.5682231655548817,0.0
-0.5670103092783505,0.0
-0.5657974530018193,0.0
-0.564584596725288,0.0
-0.5633717404487568,0.0
-0.5621588841722256,0.0
-0.5609460278956944,0.0
-0.5597331716191631,0.0
-0.5585203153426319,0.0
-0.5573074590661007,0.0
-0.5560946027895695,0.0
-0.5548817465130382,0.0
-0.553668890236507,0.0
-0.5524560339599758,0.0
-0.5512431776834446,0.0
-0.5500303214069133,0.0
-0.5488174651303821,0.0
-0.5476046088538509,0.0
-0.5463917525773196,0.0
-0.5451788963007884,0.0
-0.5439660400242572,0.0
-0.542753183747726,0.0
-0.5415403274711946,0.0
-0.5403274711946634,0.0
-0.5391146149181322,0.0
-0.537901758641601,0.0
-0.5366889023650697,0.0
-0.5354760460885385,0.0
-0.5342631898120073,0.0
-0.533050333535476,0.0
-0.5318374772589448,0.0
-0.5306246209824136,0.0
-0.5294117647058824,0.0
-0.5281989084293511,0.0
-0.5269860521528199,0.0
-0.5257731958762886,0.0
-0.5245603395997573,0.0
-0.5233474833232261,0.0
-0.5221346270466949,0.0
-0.5209217707701637,0.0
-0.5197089144936324,0.0
-0.5184960582171012,0.0
-0.51728320194057,0.0
-0.5160703456640388,0.0
-0.5148574893875075,0.0
-0.5136446331109763,0.0
-0.5124317768344451,0.0
-0.5112189205579138,0.0
-0.5100060642813826,0.0
-0.5087932080048514,0.0
-0.5075803517283202,0.0
-0.5063674954517889,0.0
-0.5051546391752577,0.0
-0.5039417828987265,0.0
-0.5027289266221953,0.0
-0.501516070345664,0.0
-0.5003032140691328,0.0
-0.4990903577926016,0.0
-0.49787750151607035,0.0
-0.4966646452395391,0.0
-0.4954517889630079,0.0
-0.4942389326864767,0.0
-0.49302607640994545,0.0
-0.4918132201334142,0.0
-0.490600363856883,0.0
-0.48938750758035177,0.0
-0.48817465130382054,0.0
-0.4869617950272892,0.0
-0.485748938750758,0.0
-0.48453608247422675,0.0
-0.4833232261976955,0.0
-0.4821103699211643,0.0
-0.48089751364463307,0.0
-0.47968465736810184,0.0
-0.4784718010915706,0.0
-0.4772589448150394,0.0
-0.47604608853850816,0.0
-0.47483323226197693,0.0
-0.4736203759854457,0.0
-0.4724075197089145,0.0
-0.47119466343238325,0.0
-0.469981807155852,0.0
-0.4687689508793208,0.0
-0.4675560946027896,0.0
-0.46634323832625835,0.0
-0.4651303820497271,0.0
-0.4639175257731959,0.0
-0.46270466949666467,0.0
-0.46149181322013344,0.0
-0.4602789569436022,0.0
-0.459066100667071,0.0
-0.45785324439053976,0.0
-0.4566403881140084,0.0
-0.4554275318374772,0.0
-0.45421467556094597,0.0
-0.45300181928441474,0.0
-0.4517889630078835,0.0
-0.4505761067313523,0.0
-0.44936325045482106,0.0
-0.44815039417828983,0.0
-0.4469375379017586,0.0
-0.4457246816252274,0.0
-0.44451182534869615,0.0
-0.44329896907216493,0.0
-0.4420861127956337,0.0
-0.4408732565191025,0.0
-0.43966040024257125,0.0
-0.43844754396604,0.0
-0.4372346876895088,0.0
-0.43602183141297757,0.0
-0.43480897513644634,0.0
-0.4335961188599151,0.0
-0.4323832625833839,0.0
-0.43117040630685266,0.0
-0.42995755003032143,0.0
-0.4287446937537902,0.0
-0.427531837477259,0.0
-0.42631898120072775,0.0
-0.4251061249241964,0.0
-0.4238932686476652,0.0
-0.42268041237113396,0.0
-0.42146755609460274,0.0
-0.4202546998180715,0.0
-0.4190418435415403,0.0
-0.41782898726500906,0.0
-0.41661613098847783,0.0
-0.4154032747119466,0.0
-0.4141904184354154,0.0
-0.41297756215888415,0.0
-0.4117647058823529,0.0
-0.4105518496058217,0.0
-0.40933899332929047,0.0
-0.40812613705275924,0.0
-0.406913280776228,0.0
-0.4057004244996968,0.0
-0.40448756822316556,0.0
-0.40327471194663433,0.0
-0.4020618556701031,0.0
-0.4008489993935719,0.0
-0.39963614311704065,0.0
-0.3984232868405094,0.0
-0.3972104305639782,0.0
-0.395997574287447,0.0
-0.39478471801091575,0.0
-0.3935718617343844,1.0
-0.3923590054578532,1.0
-0.39114614918132196,1.0
-0.38993329290479073,1.0
-0.3887204366282595,1.0
-0.3875075803517283,1.0
-0.38629472407519705,1.0
-0.3850818677986658,1.0
-0.3838690115221346,1.0
-0.38265615524560337,1.0
-0.38144329896907214,1.0
-0.3802304426925409,1.0
-0.3790175864160097,1.0
-0.37780473013947846,1.0
-0.37659187386294724,1.0
-0.375379017586416,1.0
-0.3741661613098848,1.0
-0.37295330503335355,1.0
-0.37174044875682233,1.0
-0.3705275924802911,1.0
-0.3693147362037599,1.0
-0.36810187992722865,1.0
-0.3668890236506974,1.0
-0.3656761673741662,1.0
-0.36446331109763497,1.0
-0.36325045482110363,1.0
-0.3620375985445724,1.0
-0.3608247422680412,1.0
-0.35961188599150995,1.0
-0.3583990297149787,1.0
-0.3571861734384475,1.0
-0.35597331716191627,1.0
-0.35476046088538504,1.0
-0.3535476046088538,1.0
-0.3523347483323226,1.0
-0.35112189205579136,1.0
-0.34990903577926014,1.0
-0.3486961795027289,1.0
-0.3474833232261977,1.0
-0.34627046694966646,1.0
-0.34505761067313523,1.0
-0.343844754396604,1.0
-0.3426318981200728,1.0
-0.34141904184354155,1.0
-0.3402061855670103,1.0
-0.3389933292904791,1.0
-0.33778047301394787,1.0
-0.33656761673741664,1.0
-0.3353547604608854,1.0
-0.3341419041843542,1.0
-0.33292904790782296,1.0
-0.3317161916312916,1.0
-0.3305033353547604,1.0
-0.32929047907822917,1.0
-0.32807762280169794,1.0
-0.3268647665251667,1.0
-0.3256519102486355,1.0
-0.32443905397210426,1.0
-0.32322619769557304,1.0
-0.3220133414190418,1.0
-0.3208004851425106,1.0
-0.31958762886597936,1.0
-0.31837477258944813,1.0
-0.3171619163129169,1.0
-0.3159490600363857,1.0
-0.31473620375985445,1.0
-0.3135233474833232,1.0
-0.312310491206792,1.0
-0.31109763493026077,1.0
-0.30988477865372954,1.0
-0.3086719223771983,1.0
-0.3074590661006671,1.0
-0.30624620982413586,1.0
-0.30503335354760464,1.0
-0.3038204972710734,1.0
-0.3026076409945422,1.0
-0.30139478471801096,1.0
-0.3001819284414796,1.0
-0.2989690721649484,1.0
-0.29775621588841716,1.0
-0.29654335961188594,1.0
-0.2953305033353547,1.0
-0.2941176470588235,1.0
-0.29290479078229226,1.0
-0.29169193450576103,1.0
-0.2904790782292298,1.0
-0.2892662219526986,1.0
-0.28805336567616735,1.0
-0.2868405093996361,1.0
-0.2856276531231049,1.0
-0.28441479684657367,1.0
-0.28320194057004244,1.0
-0.2819890842935112,1.0
-0.28077622801698,1.0
-0.27956337174044876,1.0
-0.27835051546391754,1.0
-0.2771376591873863,1.0
-0.2759248029108551,1.0
-0.27471194663432386,1.0
-0.27349909035779263,1.0
-0.2722862340812614,1.0
-0.2710733778047302,1.0
-0.26986052152819884,1.0
-0.2686476652516676,1.0
-0.2674348089751364,1.0
-0.26622195269860516,1.0
-0.26500909642207393,1.0
-0.2637962401455427,1.0
-0.2625833838690115,1.0
-0.26137052759248025,1.0
-0.260157671315949,1.0
-0.2589448150394178,1.0
-0.25773195876288657,1.0
-0.25651910248635534,1.0
-0.2553062462098241,1.0
-0.2540933899332929,1.0
-0.25288053365676166,1.0
-0.25166767738023044,1.0
-0.2504548211036992,1.0
-0.24924196482716798,1.0
-0.24802910855063676,1.0
-0.24681625227410553,1.0
-0.2456033959975743,1.0
-0.24439053972104308,1.0
-0.24317768344451185,1.0
-0.24196482716798062,1.0
-0.2407519708914494,1.0
-0.23953911461491817,1.0
-0.23832625833838683,1.0
-0.2371134020618556,1.0
-0.23590054578532438,1.0
-0.23468768950879315,1.0
-0.23347483323226192,1.0
-0.2322619769557307,1.0
-0.23104912067919947,1.0
-0.22983626440266824,1.0
-0.22862340812613702,1.0
-0.2274105518496058,1.0
-0.22619769557307456,1.0
-0.22498483929654334,1.0
-0.2237719830200121,1.0
-0.22255912674348088,1.0
-0.22134627046694966,1.0
-0.22013341419041843,1.0
-0.2189205579138872,1.0
-0.21770770163735598,1.0
-0.21649484536082475,1.0
-0.21528198908429352,1.0
-0.2140691328077623,1.0
-0.21285627653123107,1.0
-0.21164342025469984,1.0
-0.21043056397816862,1.0
-0.2092177077016374,1.0
-0.20800485142510605,1.0
-0.20679199514857483,1.0
-0.2055791388720436,1.0
-0.20436628259551237,1.0
-0.20315342631898115,1.0
-0.20194057004244992,1.0
-0.2007277137659187,1.0
-0.19951485748938746,1.0
-0.19830200121285624,1.0
-0.197089144936325,1.0
-0.19587628865979378,1.0
-0.19466343238326256,1.0
-0.19345057610673133,1.0
-0.1922377198302001,1.0
-0.19102486355366888,1.0
-0.18981200727713765,1.0
-0.18859915100060642,1.0
-0.1873862947240752,1.0
-0.18617343844754397,1.0
-0.18496058217101274,1.0
-0.18374772589448152,1.0
-0.1825348696179503,1.0
-0.18132201334141906,1.0
-0.18010915706488784,1.0
-0.1788963007883566,1.0
-0.17768344451182538,1.0
-0.17647058823529405,1.0
-0.17525773195876282,1.0
-0.1740448756822316,1.0
-0.17283201940570037,1.0
-0.17161916312916914,1.0
-0.1704063068526379,1.0
-0.16919345057610669,1.0
-0.16798059429957546,1.0
-0.16676773802304423,1.0
-0.165554881746513,1.0
-0.16434202546998178,1.0
-0.16312916919345055,1.0
-0.16191631291691932,1.0
-0.1607034566403881,1.0
-0.15949060036385687,1.0
-0.15827774408732564,1.0
-0.15706488781079442,1.0
-0.1558520315342632,1.0
-0.15463917525773196,1.0
-0.15342631898120074,1.0
-0.1522134627046695,1.0
-0.15100060642813828,1.0
-0.14978775015160706,1.0
-0.14857489387507583,1.0
-0.1473620375985446,1.0
-0.14614918132201327,1.0
-0.14493632504548204,1.0
-0.1437234687689508,1.0
-0.14251061249241959,1.0
-0.14129775621588836,1.0
-0.14008489993935713,1.0
-0.1388720436628259,1.0
-0.13765918738629468,1.0
-0.13644633110976345,1.0
-0.13523347483323223,1.0
-0.134020618556701,1.0
-0.13280776228016977,1.0
-0.13159490600363855,1.0
-0.13038204972710732,1.0
-0.1291691934505761,1.0
-0.12795633717404487,1.0
-0.12674348089751364,1.0
-0.1255306246209824,1.0
-0.12431776834445118,1.0
-0.12310491206791996,1.0
-0.12189205579138873,1.0
-0.1206791995148575,1.0
-0.11946634323832628,1.0
-0.11825348696179505,1.0
-0.11704063068526382,1.0
-0.1158277744087326,1.0
-0.11461491813220126,1.0
-0.11340206185567003,1.0
-0.1121892055791388,1.0
-0.11097634930260758,1.0
-0.10976349302607635,1.0
-0.10855063674954513,1.0
-0.1073377804730139,1.0
-0.10612492419648267,1.0
-0.10491206791995145,1.0
-0.10369921164342022,1.0
-0.10248635536688899,1.0
-0.10127349909035777,1.0
-0.10006064281382654,1.0
-0.09884778653729531,1.0
-0.09763493026076409,1.0
-0.09642207398423286,1.0
-0.09520921770770163,1.0
-0.0939963614311704,1.0
-0.09278350515463918,1.0
-0.09157064887810795,1.0
-0.09035779260157673,-1.0
-0.0891449363250455,-1.0
-0.08793208004851427,-1.0
-0.08671922377198304,-1.0
-0.08550636749545182,-1.0
-0.08429351121892059,-1.0
-0.08308065494238925,-1.0
-0.08186779866585803,-1.0
-0.0806549423893268,-1.0
-0.07944208611279557,-1.0
-0.07822922983626435,-1.0
-0.07701637355973312,-1.0
-0.0758035172832019,-1.0
-0.07459066100667067,-1.0
-0.07337780473013944,-1.0
-0.07216494845360821,-1.0
-0.07095209217707699,-1.0
-0.06973923590054576,-1.0
-0.06852637962401453,-1.0
-0.0673135233474833,-1.0
-0.06610066707095208,-1.0
-0.06488781079442085,-1.0
-0.06367495451788963,-1.0
-0.0624620982413584,-1.0
-0.06124924196482717,-1.0
-0.060036385688295946,-1.0
-0.05882352941176472,-1.0
-0.05761067313523349,-1.0
-0.056397816858702265,-1.0
-0.05518496058217104,-1.0
-0.05397210430563981,-1.0
-0.052759248029108474,-1.0
-0.05154639175257725,-1.0
-0.05033353547604602,-1.0
-0.049120679199514794,-1.0
-0.04790782292298357,-1.0
-0.04669496664645234,-1.0
-0.045482110369921114,-1.0
-0.04426925409338989,-1.0
-0.04305639781685866,-1.0
-0.041843541540327434,-1.0
-0.04063068526379621,-1.0
-0.03941782898726498,-1.0
-0.03820497271073375,-1.0
-0.03699211643420253,-1.0
-0.0357792601576713,-1.0
-0.03456640388114007,-1.0
-0.033353547604608846,-1.0
-0.03214069132807762,-1.0
-0.030927835051546393,-1.0
-0.029714978775015166,-1.0
-0.02850212249848394,-1.0
-0.027289266221952713,-1.0
-0.026076409945421486,-1.0
-0.02486355366889026,-1.0
-0.023650697392359032,-1.0
-0.022437841115827806,-1.0
-0.021224984839296468,-1.0
-0.02001212856276524,-1.0
-0.018799272286234014,-1.0
